State,City,County,Ownership,Use,LocationID,SiteNumber,ARPLatitude,ARPLongitude
PA,MILLVILLE,COLUMBIA,PR,PR,19PA,20942.1*A,41-07-01.3000N,076-31-14.7800W
PA,MINERSVILLE,SCHUYLKILL,PR,PR,PN86,20946.01*H,40-41-38.0000N,076-15-22.0000W
PA,MINERSVILLE,SCHUYLKILL,PR,PR,25PS,20946.02*H,40-41-22.0000N,076-16-49.0000W
PA,MINERSVILLE,SCHUYLKILL,PR,PR,7PN0,20946.*A,40-42-18.0000N,076-14-11.0000W
PA,MONONGAHELA,WASHINGTON,PR,PR,5PA5,20962.01*H,40-10-56.2560N,079-54-36.1740W
PA,MONONGAHELA,WESTMORELAND,PU,PU,FWQ,20962.*A,40-12-35.0000N,079-49-53.2000W
PA,MONROEVILLE,ALLEGHENY,PR,PR,54PN,20962.63*H,40-25-38.2460N,079-44-51.1650W
PA,MONROEVILLE,ALLEGHENY,PR,PR,02PA,20962.61*H,40-26-18.0000N,079-46-12.0000W
PA,MONROEVILLE,ALLEGHENY,PR,PU,4G0,20962.6*A,40-27-09.5000N,079-46-29.7000W
PA,MONROEVILLE,ALLEGHENY,PR,PR,6PN0,20962.64*H,40-26-14.1900N,079-45-38.4600W
PA,MONTOURSVILLE,LYCOMING,PR,PR,6PA3,20964.2*A,41-09-00.2930N,076-53-58.8700W
PA,MONTROSE,SUSQUEHANNA,PR,PU,P32,20966.1*A,41-47-20.2740N,075-53-23.7030W
PA,MONTROSE,SUSQUEHANNA,PR,PR,22PS,20966.*H,41-50-36.3100N,075-50-33.3100W
PA,MOOSIC,LACKAWANNA,PR,PR,80PA,20967.02*H,41-22-08.2890N,075-40-38.6850W
PA,MOOSIC,LACKAWANNA,PR,PR,PA98,20967.01*H,41-22-12.2890N,075-40-50.6850W
PA,MORGANTOWN,BERKS,PR,PU,O03,20972.*A,40-09-25.3490N,075-52-13.7610W
PA,MOSCOW,LACKAWANNA,PR,PR,6PA6,20980.8*A,41-21-00.3000N,075-28-58.6640W
PA,MOUNT JOY/MARIETTA,LANCASTER,PR,PU,N71,20993.*A,40-05-31.9440N,076-34-27.6790W
PA,MOUNT PLEASANT,WESTMORELAND,PR,PR,PA29,20999.02*H,40-08-43.2580N,079-33-02.1390W
PA,MOUNT PLEASANT,WESTMORELAND,PR,PR,1PN7,20999.03*A,40-11-02.9700N,079-31-40.2600W
PA,MOUNT PLEASANT,FAYETTE,PR,PU,P45,20999.*A,40-06-27.4803N,079-32-35.2046W
PA,MOUNT PLEASANT,FAYETTE,PR,PU,P99,20999.01*H,40-06-30.2600N,079-32-53.1380W
PA,MOUNT POCONO,MONROE,PR,PR,6PN4,21002.01*H,41-05-21.0000N,075-18-56.0000W
PA,MOUNT POCONO,MONROE,PU,PU,MPO,21002.*A,41-08-15.7000N,075-22-48.2000W
PA,MT. BETHEL,NORTHAMPTON,PR,PR,5PN0,20990.*H,40-54-45.0000N,075-05-00.0000W
PA,MUNCY,LYCOMING,PR,PR,7PS5,21010.*H,41-12-38.7700N,076-46-24.0300W
PA,MURRYSVILLE,WESTMORELAND,PR,PR,89PA,21012.*H,40-27-58.2400N,079-37-41.1900W
PA,MYERSTOWN,LEBANON,PR,PU,9D4,21014.03*A,40-21-07.6600N,076-19-46.7200W
PA,NATRONA HEIGHTS,ALLEGHENY,PR,PR,7PS6,21016.02*H,40-37-08.2380N,079-44-16.1740W
PA,NATRONA HEIGHTS,ALLEGHENY,PR,PR,PS26,21016.01*H,40-38-05.2380N,079-44-39.1750W
PA,NATRONA HGTS,ALLEGHENY,PR,PR,PN65,21016.*C,40-38-21.0000N,079-41-37.0000W
PA,NAZARETH,NORTHAMPTON,PR,PR,PA68,21017.9*A,40-42-51.3510N,075-18-15.6440W
PA,NAZARETH,NORTHAMPTON,PR,PR,PS74,21018.*H,40-48-10.3440N,075-20-20.6500W
PA,NAZARETH,NORTHAMPTON,PR,PR,6PS5,21018.01*H,40-43-36.3500N,075-19-11.6450W
PA,NAZARETH,NORTHAMPTON,PR,PR,13PS,21018.02*H,40-44-21.0000N,075-20-02.0000W
PA,NEW ALEXANDRIA,WESTMORELAND,PR,PR,PN66,21022.01*A,40-25-32.2440N,079-21-49.1360W
PA,NEW BERLIN,SNYDER,PR,PR,4PA1,21026.*A,40-53-02.0000N,076-58-48.0000W
PA,NEW BLOOMFIELD,PERRY,PR,PR,0PN4,21026.7*A,40-24-46.3000N,077-14-28.9400W
PA,NEW BRIGHTON,BEAVER,PR,PR,32PN,21027.4*A,40-44-02.2370N,080-16-33.2220W
PA,NEW CASTLE,LAWRENCE,PR,PR,41PN,21029.01*H,40-59-24.2190N,080-20-19.2310W
PA,NEW CASTLE,LAWRENCE,PU,PU,UCP,21029.*A,41-01-31.4000N,080-24-48.4000W
PA,NEW GALILEE,BEAVER,PR,PR,1PA5,21038.01*U,40-49-48.8800N,080-24-49.2400W
PA,NEW GALILEE,LAWRENCE,PR,PR,PN68,21038.*A,40-53-48.5000N,080-22-03.7000W
PA,NEW KINGSTON,CUMBERLAND,PR,PR,72PN,21051.1*H,40-13-40.3190N,077-05-18.9220W
PA,NEW KINGSTOWN,CUMBERLAND,PR,PR,41PA,21051.*A,40-15-28.3160N,077-04-52.9220W
PA,NEW MILFORD,SUSQUEHANNA,PR,PR,6PS8,21055.*A,41-49-00.1900N,075-41-55.6200W
PA,NEW OXFORD,ADAMS,PR,PR,51PA,21057.*A,39-53-00.3480N,077-04-58.9320W
PA,NEW OXFORD,ADAMS,PR,PR,71PN,21057.01*A,39-55-05.3400N,077-02-43.9200W
PA,NEW WILMINGTON,LAWRENCE,PR,PR,92PN,21057.4*A,41-04-05.5800N,080-17-41.0400W
PA,NEWBURG,FRANKLIN,PR,PR,0PN7,21028.*A,40-07-42.0000N,077-37-53.0000W
PA,NEWMANSTOWN,LEBANON,PR,PR,69PA,21054.5*A,40-20-34.3320N,076-12-33.8150W
PA,NEWPORT,PERRY,PR,PR,34PN,21058.5*A,40-29-08.0000N,077-13-14.0000W
PA,NEWRY,BLAIR,PR,PU,7G4,21060.*A,40-23-45.2630N,078-27-14.0520W
PA,NEWTOWN,BUCKS,PR,PR,7PA6,21061.02*A,40-14-43.3890N,074-59-28.6050W
PA,NEWTOWN SQUARE,DELAWARE,PR,PR,31PA,21061.08*H,39-59-52.4300N,075-24-54.6500W
PA,NEWTOWN SQUARE,DELAWARE,PR,PR,78PA,21061.75*H,39-59-13.3000N,075-24-57.4000W
PA,NEWVILLE,CUMBERLAND,PR,PR,PS02,21062.*A,40-09-51.3160N,077-22-13.9450W
PA,NORRISTOWN,MONTGOMERY,PR,PR,7PN3,21075.013*H,40-09-00.3850N,075-20-58.6520W
PA,NORRISTOWN,MONTGOMERY,PR,PR,0PA1,21075.012*H,40-07-05.3850N,075-24-04.6690W
PA,NORTH EAST,ERIE,PR,PR,PN40,21079.2*A,42-11-03.2050N,079-53-51.1860W
PA,NORTH WALES,MONTGOMERY,PR,PR,26PN,21080.011*H,40-13-00.3850N,075-16-43.6330W
PA,NORTH WALES,MONTGOMERY,PR,PR,PN44,21080.01*H,40-12-58.0000N,075-16-48.0000W
PA,NORTH WASHINGTON,WESTMORELAND,PR,PR,6PA1,21081.*U,40-30-37.2390N,079-34-47.1570W
PA,NUMIDIA,COLUMBIA,PR,PR,8PA0,21086.*A,40-51-58.3120N,076-23-50.8130W
PA,OAKDALE,ALLEGHENY,MR,PR,16PN,21124.5*H,40-23-18.2480N,080-09-29.2050W
PA,OHIOPYLE,FAYETTE,PR,PR,PS10,21135.*H,39-53-07.2700N,079-30-27.1390W
PA,OLYPHANT,LACKAWANNA,PR,PR,40PA,21139.*H,41-27-35.3000N,075-34-58.7000W
PA,ONO,LEBANON,PR,PR,8PA1,21149.*A,40-24-30.3250N,076-30-13.8720W
PA,ORBISONA/ROCKHILL,HUNTINGDON,PR,PR,PN73,21151.5*A,40-13-48.2910N,077-55-13.9940W
PA,ORSON,WAYNE,PR,PR,7PA4,21154.1*A,41-50-32.3020N,075-26-10.6470W
PA,OSCEOLA MILLS,CLEARFIELD,PR,PR,1PS4,21159.*A,40-51-39.2080N,078-15-29.0520W
PA,OSTERBURG,BEDFORD,PR,PR,1PS0,21160.*A,40-11-31.0000N,078-33-53.0000W
PA,OXFORD,CHESTER,PR,PR,4PS7,21174.1*A,39-44-10.3950N,075-56-36.7970W
PA,PALMERTON,CARBON,PR,PR,8PA8,21175.5*A,40-49-00.3340N,075-39-58.6780W
PA,PALMYRA,LEBANON,PR,PU,58N,21176.*A,40-17-12.3600N,076-34-37.1400W
PA,PAOLI,CHESTER,PR,PR,5PS2,21177.71*H,40-02-38.3860N,075-29-59.7150W
PA,PARKER FORD,CHESTER,PR,PR,9PA0,21178.1*A,40-11-14.3620N,075-35-24.6800W
PA,PEN ARGYL,NORTHAMPTON,PR,PR,9PN9,21193.*H,40-50-49.3440N,075-14-37.6460W
PA,PENNSBURG,BUCKS,PR,PR,9PA2,21195.01*A,40-23-40.3610N,075-26-28.6450W
PA,PERKASIE,BUCKS,PR,PR,61PN,21201.*A,40-25-32.3720N,075-13-56.6290W
PA,PERKASIE,BUCKS,PR,PR,0PA9,21201.1*H,40-20-00.3790N,075-12-58.6260W
PA,PERKASIE,BUCKS,PR,PR,PS03,21201.2*A,40-24-37.3730N,075-13-45.6290W
PA,PERKASIE,BUCKS,PR,PR,PS54,21201.4*A,40-19-45.3760N,075-16-53.6310W
PA,PERKASIE,BUCKS,PR,PU,CKZ,21201.3*A,40-23-21.1000N,075-17-25.7000W
PA,PERRYOPOLIS,FAYETTE,PR,PR,9PN1,21203.*A,40-02-20.2680N,079-47-24.1530W
PA,PHILADELPHIA,MONTGOMERY,PR,PR,1PA1,21211.09*H,40-00-34.4040N,075-12-49.6470W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,2PS9,21211.04*H,40-02-12.4020N,075-08-36.6330W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,1PS6,21211.02*H,40-04-10.3990N,074-58-55.6080W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,56PN,21212.37*H,39-55-11.4060N,075-11-47.6460W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,9PN2,21212.46*H,39-56-53.6000N,075-11-38.9000W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,PS55,21212.45*H,39-57-30.4050N,075-11-28.6450W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,36PA,21211.06*H,39-59-24.4000N,075-07-49.6300W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,1PS7,21211.01*H,39-57-25.4050N,075-09-45.6400W
PA,PHILADELPHIA,MONTGOMERY,PR,PR,PS16,21212.51*H,40-06-42.8000N,075-04-52.8000W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,PA03,21211.07*H,39-56-45.4060N,075-11-38.6450W
PA,PHILADELPHIA,MONTGOMERY,PR,PR,9PA9,21212.39*H,39-59-17.2600N,075-15-34.6000W
PA,PHILADELPHIA,PHILADELPHIA,PU,PU,PNE,21221.*A,40-04-55.0000N,075-00-38.1000W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,10PN,21212.48*H,39-55-50.4060N,075-14-38.6550W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,PS75,21212.55*H,39-54-45.4060N,075-08-23.6350W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,PS28,21212.52*H,40-02-08.4010N,075-00-58.6140W
PA,PHILADELPHIA,PHILADELPHIA,PU,PU,P72,21212.53*H,39-56-14.4060N,075-08-28.6360W
PA,PHILADELPHIA,PHILADELPHIA,PU,PU,PHL,21217.*A,39-52-20.0980N,075-14-27.1170W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,05PA,21217.3*H,39-57-17.4050N,075-10-41.6420W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,9PA4,21212.31*H,39-57-12.4050N,075-08-58.6370W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,04PA,21217.2*H,39-52-45.4070N,075-13-43.6540W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,1PA2,21211.08*H,40-00-23.4040N,075-07-32.6330W
PA,PHILADELPHIA,PHILADELPHIA,PU,PR,9PA6,21212.34*H,39-59-47.2800N,075-13-05.5400W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,PA62,21212.56*H,40-00-20.5400N,075-09-00.5200W
PA,PHILADELPHIA,PHILADELPHIA,PR,PR,9PA8,21212.36*H,39-56-56.4060N,075-09-30.6390W
PA,PHILADELPHIA,DELAWARE,PR,PR,12PN,21212.47*H,40-00-26.4040N,075-12-55.6470W
PA,PHILADELPHIA,MONTGOMERY,PR,PU,LOM,21211.*A,40-08-15.2000N,075-15-54.5000W
PA,PHILIPSBURG,CLEARFIELD,PR,PU,1N3,21231.*A,40-58-18.3150N,078-14-36.1640W
PA,PHILIPSBURG,CENTRE,PU,PU,PSB,21233.*A,40-53-03.8090N,078-05-14.4300W
PA,PHILIPSBURG,CLEARFIELD,PR,PR,8PN4,21231.02*H,40-54-22.6100N,078-12-24.2300W
PA,PHILIPSBURG,CLEARFIELD,PR,PR,20PA,21231.01*H,40-54-13.2070N,078-13-46.0480W
PA,PHOENIXVILLE,CHESTER,PR,PR,55PN,21233.6*H,40-07-25.0000N,075-30-57.0000W
PA,PINE GROVE,SCHUYLKILL,PR,PR,PS20,21239.1*A,40-32-00.3210N,076-27-43.8560W
PA,PIPERSVILLE,BUCKS,PR,PR,4PA8,21244.*A,40-25-58.3730N,075-08-58.6220W
PA,PITTSBURGH,ALLEGHENY,PR,PR,PN78,21248.11*H,40-26-31.2480N,079-59-43.1910W
PA,PITTSBURGH,ALLEGHENY,PU,PU,AGC,21251.*A,40-21-15.9755N,079-55-44.5680W
PA,PITTSBURGH,ALLEGHENY,PR,PR,42PN,21248.19*H,40-27-03.2490N,080-00-02.1910W
PA,PITTSBURGH,ALLEGHENY,PR,PR,PS04,21248.2*H,40-20-52.2500N,080-03-29.1940W
PA,PITTSBURGH,WASHINGTON,PR,PR,6PN6,21248.18*H,40-23-00.0000N,080-18-00.0000W
PA,PITTSBURGH,ALLEGHENY,PR,PR,PN79,21248.12*H,40-00-34.2640N,080-00-00.1870W
PA,PITTSBURGH,ALLEGHENY,PR,PR,30PN,21248.26*H,40-27-59.7900N,079-57-09.6100W
PA,PITTSBURGH,ALLEGHENY,PR,PR,PS78,21248.24*H,40-26-32.2480N,079-57-36.1870W
PA,PITTSBURGH,ALLEGHENY,PU,PU,PIT,21252.*A,40-29-29.1000N,080-13-57.7000W
PA,PITTSBURGH,ALLEGHENY,PR,PU,9G1,21249.*A,40-36-12.7666N,079-49-34.0282W
PA,PITTSBURGH,ALLEGHENY,PR,PR,PA16,21248.*H,40-27-18.2480N,079-56-25.1850W
PA,PITTSBURGH,ALLEGHENY,PR,PR,PN26,21248.21*H,40-22-42.2490N,080-03-54.1950W
PA,PITTSBURGH,ALLEGHENY,PR,PR,5PS3,21248.15*H,40-27-59.2480N,079-57-10.1870W
PA,PITTSBURGH,ALLEGHENY,PR,PR,46PA,21248.17*H,40-29-22.2460N,079-53-40.1820W
PA,PITTSBURGH,ALLEGHENY,PR,PR,PN23,21248.25*H,40-26-07.2490N,079-59-06.1890W
PA,PITTSBURGH,ALLEGHENY,PR,PR,PN80,21248.13*H,40-27-43.2470N,079-56-41.1860W
PA,PITTSBURGH,ALLEGHENY,PR,PR,PA63,21248.16*H,40-29-43.3000N,080-00-38.4000W
PA,PITTSBURGH,ALLEGHENY,PR,PR,83PN,21248.14*H,40-27-47.9480N,080-00-16.6920W
PA,PITTSFIELD,WARREN,PR,PU,P15,21265.*A,41-49-58.0550N,079-21-40.8550W
PA,PLUM,ALLEGHENY,PR,PR,PN61,21268.*H,40-31-33.4200N,079-49-07.2600W
PA,PLUMSTEADVILLE,BUCKS,PR,PR,35PA,21271.*H,40-23-37.3900N,075-09-51.6100W
PA,PLUMVILLE,INDIANA,PR,PR,PN83,21272.*A,40-48-10.2320N,079-12-09.1350W
PA,POCONO LAKE,MONROE,PR,PR,6PN7,21283.*H,41-06-01.0000N,075-34-51.0000W
PA,POCONO PINES,MONROE,PR,PR,08PA,21285.*H,41-03-30.3160N,075-29-58.6710W
PA,POINT PLEASANT,BUCKS,PR,PR,PA05,21287.*A,40-26-28.3740N,075-04-29.6150W
PA,PORT ALLEGANY,MC KEAN,PR,PR,2PA5,21289.4*A,41-46-50.2320N,078-16-09.0440W
PA,PORT MATILDA,CENTRE,PR,PR,09PA,21290.3*A,40-49-37.2140N,077-59-17.0170W
PA,PORT ROYAL,JUNIATA,PR,PR,PN70,21290.8*H,40-32-08.6500N,077-22-46.4900W
PA,PORTERSVILLE,BUTLER,PR,PR,PN84,21289.8*A,40-59-04.2230N,080-09-43.2160W
PA,PORTERSVILLE,LAWRENCE,PR,PR,98PA,21289.81*A,40-53-40.0000N,080-10-52.0000W
PA,POTTSTOWN,CHESTER,PR,PR,1PN0,21292.14*A,40-12-05.0000N,075-42-51.0000W
PA,POTTSTOWN,BERKS,PR,PR,14PA,21292.12*A,40-17-27.3440N,075-39-32.6700W
PA,POTTSTOWN,MONTGOMERY,PR,PU,PTW,21293.*A,40-14-22.4000N,075-33-24.2000W
PA,POTTSTOWN,MONTGOMERY,PR,PR,60PA,21292.11*H,40-14-36.3500N,075-37-22.6630W
PA,POTTSTOWN,MONTGOMERY,PU,PU,N47,21292.*A,40-15-37.4430N,075-40-15.0710W
PA,POTTSVILLE,SCHUYLKILL,PR,PR,6PS9,21299.04*H,40-40-43.3230N,076-14-05.8060W
PA,POTTSVILLE,SCHUYLKILL,PR,PR,PS95,21299.03*H,40-41-10.3230N,076-12-36.7990W
PA,POTTSVILLE,SCHUYLKILL,PR,PR,21PA,21299.05*H,40-39-54.3250N,076-11-09.7950W
PA,POTTSVILLE,SCHUYLKILL,PU,PU,ZER,21300.*A,40-42-23.3000N,076-22-23.3000W
PA,POTTSVILLE,SCHUYLKILL,PR,PR,91PN,21299.02*H,40-41-25.3230N,076-11-31.7950W
PA,PROMPTON,WAYNE,PR,PR,15PA,21301.01*A,41-35-39.3090N,075-21-19.6440W
PA,PROSPECT,BUTLER,PR,PR,PN85,21302.01*A,40-52-35.2310N,080-01-59.2100W
PA,PROSPECTVILLE,MONTGOMERY,PR,PR,5PS8,21303.01*H,40-11-47.3900N,075-10-36.6250W
PA,PUNXSUTAWNEY,JEFFERSON,PR,PR,1PS8,21305.02*H,40-57-40.2310N,079-00-03.0000W
PA,PUNXSUTAWNEY,JEFFERSON,PU,PU,N35,21305.*A,40-58-00.0290N,078-55-48.0190W
PA,QUAKER CITY,BERKS,PR,PR,PA25,21307.*A,40-39-33.3340N,075-52-25.7200W
PA,QUAKERTOWN,BUCKS,PR,PR,PA38,21308.03*H,40-26-00.3640N,075-21-58.6420W
PA,QUAKERTOWN,BUCKS,PU,PU,UKT,21308.*A,40-26-06.5000N,075-22-55.0000W
PA,QUAKERTOWN,BUCKS,PR,PR,13PN,21308.05*U,40-27-15.3660N,075-18-16.6370W
PA,QUAKERTOWN,BUCKS,PR,PR,PS80,21308.04*H,40-22-09.3650N,075-23-49.6400W
PA,QUARRYVILLE,LANCASTER,PR,PR,14PS,21310.03*U,39-53-04.0000N,076-07-07.0000W
PA,QUARRYVILLE,LANCASTER,PR,PR,79PA,21310.02*A,39-47-28.3790N,076-08-29.8280W
PA,RADNOR,DELAWARE,PR,PR,2PN9,21312.*H,40-02-49.3940N,075-21-27.6770W
PA,READING,BERKS,PR,PR,PN20,21329.04*H,40-22-03.3340N,075-55-58.7500W
PA,READING,BERKS,PR,PR,1PN2,21329.05*H,40-15-50.0000N,075-55-20.0000W
PA,READING,BERKS,PR,PR,7PN4,21329.06*H,40-23-45.7200N,075-50-04.3200W
PA,READING,BERKS,PR,PR,15PN,21329.011*H,40-22-30.3340N,075-56-18.7520W
PA,READING,BERKS,PR,PR,96PN,21329.02*H,40-19-54.3330N,075-57-23.7580W
PA,READING,BERKS,PU,PU,RDG,21329.*A,40-22-42.6000N,075-57-54.9000W
PA,READING,BERKS,PR,PR,22PN,21329.07*H,40-22-33.0000N,075-58-47.0000W
PA,REEDSVILLE,MIFFLIN,PU,PU,RVL,21335.1*A,40-40-38.6000N,077-37-36.6000W
PA,REN FREW,BUTLER,PR,PR,PN14,21336.6*A,40-47-22.0000N,079-59-51.0000W
PA,REVERE,BUCKS,PR,PR,23PA,21337.5*A,40-30-00.3690N,075-08-48.6230W
PA,RICHFIELD,JUNIATA,PR,PR,PN71,21342.01*A,40-39-00.0800N,077-03-27.0000W
PA,RIDGWAY,ELK,PR,PR,PN89,21342.85*H,41-25-25.3000N,078-43-53.5000W
PA,RIDLEY PARK,DELAWARE,PR,PR,PS13,21343.01*H,39-51-33.4050N,075-19-10.6760W
PA,ROARING SPRING,BLAIR,PR,PR,3PA7,21358.*H,40-20-20.2700N,078-23-29.0490W
PA,ROULETTE,POTTER,PR,PR,PN90,21360.*A,41-44-55.2340N,078-05-59.0250W
PA,RUSSELL,WARREN,PR,PR,6PA4,21380.4*A,41-55-50.2140N,079-02-03.1510W
PA,RUSSELL,WARREN,PR,PR,5PA6,21380.41*A,41-55-52.2120N,079-08-48.1640W
PA,SABINSVILLE,TIOGA,PR,PR,PN91,21381.2*A,41-50-00.2540N,077-29-58.9370W
PA,SACRAMENTO,SCHUYLKILL,PR,PR,67PN,21383.*A,40-38-00.3110N,076-35-48.8650W
PA,SANATOGA,MONTGOMERY,PR,PR,PN63,21397.*H,40-13-59.0000N,075-34-59.4000W
PA,SASSAMANSVILLE,MONTGOMERY,PR,PR,PN00,21408.51*A,40-20-35.3500N,075-34-21.6500W
PA,SAYLORSBURG,MONROE,PR,PR,65PA,21411.*A,40-53-45.3390N,075-17-46.6530W
PA,SAYRE,BRADFORD,PR,PR,PS81,21412.01*H,41-58-45.2670N,076-31-12.7970W
PA,SCENERY HILL,WASHINGTON,PR,PR,PN95,21415.*A,40-06-00.2590N,080-01-59.1910W
PA,SCHWENKSVILLE,MONTGOMERY,PR,PR,30PA,21420.3*A,40-16-04.3680N,075-26-11.6350W
PA,SCRANTON,LACKAWANNA,PR,PR,8PS7,21427.02*H,41-24-00.2890N,075-38-48.6810W
PA,SCRANTON,LACKAWANNA,PR,PR,0PA8,21427.*H,41-24-00.2300N,075-38-47.3100W
PA,SELINSGROVE,SNYDER,PU,PU,SEG,21439.*A,40-49-16.4450N,076-51-51.0200W
PA,SELLERSVILLE,BUCKS,PR,PR,97PN,21439.1*A,40-22-30.3680N,075-20-58.6370W
PA,SENECA,VENANGO,PR,PR,PN76,21440.*H,41-21-44.3800N,079-42-02.6000W
PA,SHAMOKIN,NORTHUMBERLAND,PU,PU,N79,21474.1*A,40-50-12.9000N,076-33-08.8000W
PA,SHAMOKIN,NORTHUMBERLAND,PR,PR,2PS5,21474.01*H,40-47-12.3070N,076-35-05.8530W
PA,SHAMOKIN,NORTHUMBERLAND,PR,PR,3PS5,21474.02*H,40-48-19.3080N,076-34-11.8490W
PA,SHARON,MERCER,PR,PR,PA22,21474.62*A,41-12-05.2050N,080-25-20.2440W
PA,SHARON,MERCER,PR,PR,PN99,21474.61*A,41-12-21.2070N,080-21-29.2380W
PA,SHARON,MERCER,PR,PR,PA94,21474.63*H,41-13-57.2010N,080-29-47.2530W
PA,SHARTLESVILLE,BERKS,PR,PR,2PA6,21475.*A,40-29-28.3340N,076-05-51.7880W
PA,SHEAKEYVILLE,MERCER,PR,PR,0PN0,21476.*A,41-26-37.0000N,080-09-14.0000W
PA,SHERMANS DALE,PERRY,PR,PR,0PA2,21476.31*A,40-19-00.3110N,077-07-28.9280W
PA,SHERMANSDALE,PERRY,PR,PR,8PA6,21476.33*U,40-19-45.5000N,077-10-03.5000W
PA,SHICKSHINNY,LUZERNE,PR,PR,33PA,21476.6*A,41-10-00.3000N,076-14-58.7630W
PA,SHIPPENSBURG,CUMBERLAND,PR,PR,6PA5,21478.2*A,40-06-48.3190N,077-27-14.9480W
PA,SHIPPENSBURG,CUMBERLAND,PR,PU,N42,21478.1*A,40-03-30.3230N,077-27-43.9490W
PA,SHOEMAKERSVILLE,BERKS,PR,PR,PN50,21478.4*A,40-30-23.3300N,075-56-35.7500W
PA,SHREWSBURY,YORK,PR,PR,2PN2,21478.45*H,39-47-15.0000N,076-38-50.0000W
PA,SIGEL,JEFFERSON,PR,PR,PN13,21478.8*A,41-17-14.2280N,079-09-59.1430W
PA,SLATINGTON,ADAMS,PR,PR,5PS6,21483.01*H,40-43-33.0000N,075-34-34.0000W
PA,SLATINGTON,LEHIGH,PR,PU,69N,21483.*A,40-45-48.9386N,075-36-17.4687W
PA,SMICKSBURG,INDIANA,PR,PR,PS98,21484.1*A,40-52-58.2000N,079-11-47.4000W
PA,SMOKETOWN,LANCASTER,PR,PU,S37,21487.*A,40-02-29.7350N,076-12-06.8250W
PA,SOLEBURY,BUCKS,PR,PR,38PA,21495.*A,40-23-25.7600N,075-00-54.3000W
PA,SOLEBURY,BUCKS,PR,PR,57PN,21495.1*A,40-23-51.3790N,075-00-38.6080W
PA,SOLEBURY,BUCKS,PR,PR,PS29,21495.01*H,40-22-30.3800N,074-59-28.6060W
PA,SOMERSET,SOMERSET,PR,PR,86PS,21497.02*H,40-01-20.0000N,079-05-00.0000W
PA,SOMERSET,SOMERSET,PU,PU,2G9,21497.*A,40-02-19.9350N,079-00-53.9825W
PA,SOMERSET,SOMERSET,PR,PR,6PA2,21497.01*H,40-00-25.2790N,079-04-41.0990W
PA,SOUDERTON,BUCKS,PR,PR,39PA,21501.*A,40-19-02.3760N,075-17-25.6310W
PA,SOUDERTON,BUCKS,PR,PR,PA83,21501.01*H,40-18-56.3750N,075-18-16.6320W
PA,SOUTH RENOVO,CLINTON,PR,PR,7PS8,21502.8*H,41-19-40.2410N,077-44-08.9510W
PA,SPARTANSBURG,WARREN,PR,PR,0PN5,21503.*A,41-46-45.2100N,079-35-54.1830W
PA,SPRING CITY,CHESTER,PR,PR,43PA,21505.1*A,40-09-36.3690N,075-32-46.6810W
PA,SPRING GROVE,YORK,PR,PR,48PN,21508.*H,39-54-15.1200N,076-54-51.1200W
PA,SPRING MILLS,CENTRE,PR,PR,44PA,21510.6*A,40-51-00.2330N,077-36-58.9880W
PA,SPRINGBROOK,LACKAWANNA,PR,PR,PS82,21504.5*A,41-17-45.2960N,075-35-51.6770W
PA,ST JOHN'S,LUZERNE,PR,PR,5PA2,21390.*A,41-02-09.3000N,076-01-20.7330W
PA,ST MARYS,ELK,PU,PU,OYM,21393.*A,41-24-44.9200N,078-30-09.4730W
PA,ST MARY'S,ELK,PR,PR,7PS9,21393.01*H,41-25-34.2210N,078-34-43.0820W
PA,STARLIGHT,WAYNE,PR,PR,4PA6,21540.*A,41-54-54.3060N,075-21-52.0000W
PA,STATE COLLEGE,CENTRE,PR,PR,PS57,21545.01*H,40-49-06.7600N,077-50-34.7000W
PA,STATE COLLEGE,CENTRE,PR,PR,47PA,21545.3*A,40-43-00.2250N,077-58-59.0130W
PA,STATE COLLEGE,CENTRE,PU,PU,UNV,21545.1*A,40-50-57.4000N,077-50-55.3000W
PA,STEELTON,DAUPHIN,PR,PR,7PS0,21548.*H,40-13-50.3250N,076-50-11.9000W
PA,STERLING,WAYNE,PR,PU,70N,21548.5*A,41-20-50.4850N,075-24-57.2300W
PA,STEWARTSTOWN,YORK,PR,PR,84PN,21549.1*A,39-45-09.3730N,076-32-07.8780W
PA,STEWARTSTOWN,YORK,PR,PU,0P2,21549.2*A,39-47-41.3680N,076-38-49.8890W
PA,STONE CHURCH,NORTHAMPTON,PR,PR,49PA,21550.8*A,40-51-33.3480N,075-08-01.6350W
